v2xdl_delib_codehigh,v2xel_regelec,v2elintim,v2cltort_codehigh,v2exthftps_osp_codelow,v2clacjstw_mean,v2exthftps_osp_sd,v2elintim_codehigh,v2exembez_ord_codelow,v2elrgpwr_sd,v2clacjust_osp_codehigh,v2lgfunds_ord_codelow,v2juncind_codelow,v2dlcommon_osp_codehigh,v2elsrgel,v2elfrfair_ord,v2exdjcbhg_mean,v2xcl_rol_codelow,v2x_elecoff,v2psbars_ord_codehigh
0.735,0.981,NA,0.123,1.476,1.667,0.353,NA,1,0.586,1.999,1,-1.35,3.758,5,NA,NA,0.506,1,4
0.742,0.981,-0.182,0.123,1.837,1.667,0.349,0.202,3,0.586,1.999,1,-1.016,3.758,5,3,NA,0.52,1,4
0.733,0.981,NA,0.123,2.074,1.833,0.338,NA,3,0.586,1.999,1,-0.867,3.758,5,NA,NA,0.536,1,4
0.733,0.981,NA,0.123,2.074,1.833,0.338,NA,3,0.586,1.999,1,-0.867,3.758,5,NA,NA,0.536,1,4
0.733,0.981,0.701,0.123,2.216,1.833,0.309,1.165,3,0.586,1.999,1,-0.867,3.758,5,3,NA,0.562,1,4
0.733,0.981,NA,0.123,2.216,1.833,0.309,NA,3,0.586,1.999,1,-0.867,3.758,5,NA,NA,0.562,1,4
0.733,0.981,NA,0.123,2.216,1.833,0.309,NA,3,0.586,1.999,1,-0.867,3.758,5,NA,NA,0.562,1,4
0.827,0.981,0.882,0.123,2.488,1.833,0.283,1.319,3,0.586,1.999,1,0.024,3.758,5,4,NA,0.534,1,4
0.862,0.981,NA,-0.058,2.627,1.833,0.278,NA,3,0.586,1.872,1,0.024,3.832,5,NA,NA,0.592,1,4
0.862,0.981,NA,-0.058,2.627,1.833,0.278,NA,3,0.586,1.872,1,0.024,3.832,5,NA,NA,0.592,1,4
0.862,0.981,1.888,-0.058,2.308,1.833,0.231,2.547,3,0.586,1.872,1,0.024,3.832,5,4,NA,0.592,1,4
0.862,0.981,NA,-0.058,2.308,1.833,0.231,NA,3,0.586,1.872,1,0.024,3.832,5,NA,NA,0.592,1,4
0.862,0.981,NA,-0.058,2.308,1.833,0.231,NA,3,0.586,1.872,1,0.024,3.832,5,NA,NA,0.592,1,4
0.887,0.981,0.797,-0.191,2.308,1.833,0.231,1.091,3,0.586,1.872,1,0.024,3.832,5,4,NA,0.576,1,4
0.879,0.981,NA,-0.111,2.308,1.833,0.231,NA,3,0.586,1.872,1,0.024,3.832,5,NA,NA,0.559,1,4
0.911,0.981,NA,-0.111,2.308,1.833,0.231,NA,3,0.586,1.872,1,0.024,3.832,5,NA,NA,0.559,1,4
0.896,0.981,0.749,-0.111,2.308,1.833,0.231,1.078,3,0.586,1.872,1,0.024,3.832,5,4,NA,0.54,1,4
0.898,0.981,NA,-0.306,2.144,1.769,0.247,NA,3,0.586,1.872,1,0.311,3.768,5,NA,NA,0.494,1,4
0.898,0.981,NA,-0.306,2.144,1.769,0.247,NA,3,0.586,1.872,1,0.311,3.768,5,NA,NA,0.494,1,4
0.915,0.981,0.801,-0.306,2.144,2.05,0.247,1.144,3,0.586,1.872,1,0.311,3.884,5,4,NA,0.554,1,4
0.838,0.919,NA,-0.215,1.517,1.8,0.277,NA,2,0.385,1.958,1,0.383,3.738,5,NA,NA,0.586,1,4
0.879,0.919,NA,-0.084,1.517,1.8,0.277,NA,2,0.385,1.958,1,0.383,3.738,5,NA,NA,0.492,1,4
0.834,0.971,0.169,-0.08,1.495,1.889,0.282,0.488,2,0.555,2.032,1,-0.078,3.726,5,4,NA,0.572,1,4
0.834,0.971,NA,-0.08,1.495,1.889,0.282,NA,2,0.555,2.032,1,-0.078,3.726,5,NA,NA,0.572,1,4
0.833,0.987,NA,-0.039,1.53,1.889,0.279,NA,2,0.613,2.063,1,-0.052,3.336,5,NA,NA,0.59,1,4
0.813,0.97,0.351,0.048,1.478,1.667,0.277,0.676,2,0.563,2.085,1,-0.079,3.283,5,4,NA,0.608,1,4
0.679,0.975,NA,0.427,2.082,1.75,0.258,NA,2,0.621,2.465,1,0.046,3.939,5,NA,NA,0.596,1,4
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.5,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,1.015,3.251,0,NA,NA,0.642,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,0.837,3.251,0,NA,NA,0.647,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,0.837,3.251,0,NA,NA,0.647,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,0.837,3.251,0,NA,NA,0.647,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,0.837,3.251,0,NA,NA,0.647,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,0.837,3.251,0,NA,NA,0.647,0,3
0.538,0.411,NA,1.431,2.561,2.25,0.303,NA,3,0.549,2.203,NA,0.837,3.251,0,NA,NA,0.664,0,3
0.538,0.411,NA,1.813,2.561,2.25,0.303,NA,3,0.549,2.488,NA,1.294,3.251,0,NA,NA,0.661,0,3
0.538,0.411,NA,1.813,2.561,2.25,0.303,NA,3,0.549,2.488,NA,1.294,3.251,0,NA,NA,0.661,0,3
0.538,0.411,NA,1.813,2.561,2.25,0.303,NA,3,0.549,2.488,NA,1.294,3.251,0,NA,NA,0.661,0,3
0.641,0.411,1.631,1.813,2.561,2.25,0.303,2.255,3,0.549,2.488,0,1.294,3.251,0,4,0.333,0.661,0.5,3
0.758,0.411,NA,1.813,2.561,2.25,0.303,NA,3,0.549,2.488,0,1.294,3.416,0,NA,0.333,0.661,0.5,4
0.758,0.411,1.668,1.813,2.561,2.25,0.303,2.176,3,0.549,2.488,0,1.294,3.416,0,4,0.333,0.661,0.5,4
0.722,0.411,NA,1.813,2.561,2.25,0.303,NA,3,0.549,2.488,0,1.294,3.416,0,NA,0.333,0.661,0.5,4
0.722,0.411,NA,1.813,2.561,2.25,0.303,NA,3,0.549,2.488,0,1.294,3.416,0,NA,0.333,0.661,0.5,4
0.786,0.411,NA,1.813,2.561,2.25,0.303,NA,3,0.549,2.488,0,1.294,3.126,0,NA,0.333,0.661,0.5,4
0.832,0.411,1.658,1.813,2.561,2.5,0.303,2.33,3,0.549,2.605,0,1.047,3.126,0,4,0.333,0.67,0.5,4
0.832,0.411,NA,1.813,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.67,0.5,4
0.832,0.411,NA,1.813,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.67,0.5,4
0.832,0.411,1.657,1.813,2.561,2.5,0.303,2.228,3,0.549,2.605,0,1.047,3.126,0,4,0.333,0.67,0.5,4
0.832,0.411,NA,1.813,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.67,0.5,4
0.832,0.411,NA,1.813,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.706,0.5,4
0.832,0.411,NA,1.813,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.706,0.5,4
0.832,0.411,NA,1.813,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.706,0.5,4
0.832,0.411,1.657,2.21,2.561,2.5,0.303,2.255,3,0.549,2.605,0,1.047,3.126,0,4,0.333,0.728,0.5,4
0.832,0.411,NA,2.21,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.728,0.5,4
0.832,0.411,NA,2.21,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.728,0.5,4
0.832,0.411,NA,2.21,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.728,0.5,4
0.832,0.411,1.664,2.21,2.561,2.5,0.303,2.283,3,0.549,2.605,0,1.047,3.126,0,4,0.333,0.728,0.5,4
0.832,0.411,NA,2.21,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.728,0.5,4
0.832,0.411,1.673,2.21,2.561,2.5,0.303,2.229,3,0.549,2.605,0,1.047,3.126,0,4,0.333,0.728,0.5,4
0.832,0.411,NA,2.21,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.725,0.5,4
0.832,0.411,NA,2.21,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.725,0.5,4
0.832,0.411,NA,2.21,2.561,2.5,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.725,0.5,4
0.832,0.411,1.668,2.21,2.561,2.5,0.303,2.3,3,0.549,2.605,0,1.047,3.126,0,4,0.333,0.725,0.5,4
0.832,0.411,NA,2.21,2.561,2.75,0.303,NA,3,0.549,2.605,0,1.047,3.126,0,NA,0.333,0.731,0.5,4
0.829,0.411,NA,2.703,2.57,2.75,0.314,NA,3,0.549,2.605,0,1.047,3.591,0,NA,0.25,0.763,1,4
0.829,0.411,NA,2.703,2.57,2.75,0.314,NA,3,0.549,2.857,0,1.011,3.591,0,NA,0.25,0.775,1,4
0.829,0.411,1.662,2.703,2.57,2.75,0.314,2.382,3,0.549,2.857,0,1.011,3.591,0,4,0.25,0.775,1,4
0.829,0.411,NA,2.703,2.57,2.75,0.314,NA,3,0.549,2.857,0,1.011,3.591,0,NA,0.25,0.775,1,4
0.829,0.411,NA,2.703,2.57,2.75,0.314,NA,3,0.549,2.857,0,1.011,3.591,0,NA,0.25,0.775,1,4
0.314,0.411,NA,0.797,2.525,2,0.287,NA,3,0.549,2.857,NA,1.073,3.867,0,NA,1,0.521,0,4
0.3,0.411,NA,0.797,2.525,1.25,0.287,NA,3,0.549,2.857,NA,1.073,3.867,0,NA,1,0.501,0,4
0.3,0.411,NA,0.797,2.525,1.25,0.287,NA,3,0.549,2.857,NA,1.073,3.867,0,NA,1,0.509,0,4
0.3,0.411,NA,0.797,2.525,1.25,0.287,NA,3,0.549,2.857,NA,1.073,3.867,0,NA,1,0.509,0,4
0.353,0.411,NA,0.797,2.525,1.25,0.287,NA,3,0.549,2.857,NA,1.073,3.867,0,NA,1,0.509,0,4
0.353,0.411,NA,0.797,2.525,1.25,0.287,NA,3,0.549,2.857,0,1.073,3.867,0,NA,1,0.509,0,4
0.463,0.411,NA,0.797,2.525,1.25,0.287,NA,3,0.549,2.857,0,1.073,3.867,0,NA,1,0.509,0,4
0.482,0.804,0.947,0.797,2.525,1.8,0.287,1.413,3,0.549,2.857,0,1.073,3.867,2,4,0.8,0.509,0,4
0.86,0.878,NA,0.899,2.525,1.8,0.287,NA,3,0.545,2.857,0,1.073,3.852,2,NA,0.8,0.519,1,4
0.86,0.878,NA,1.216,2.525,2.2,0.287,NA,3,0.545,2.857,0,0.812,3.852,2,NA,NA,0.642,1,4
0.86,0.878,NA,1.934,2.525,2.4,0.287,NA,3,0.545,2.857,NA,0.812,3.852,2,NA,NA,0.772,0,4
0.88,0.878,0.926,2.02,2.525,3,0.287,1.365,3,0.545,2.857,0,0.921,3.892,2,4,NA,0.789,1,4
0.845,0.878,NA,2.02,2.525,3,0.287,NA,3,0.545,2.857,0,0.921,3.892,2,NA,NA,0.797,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.797,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.797,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.797,1,4
0.845,0.878,1.664,2.02,2.314,3,0.399,2.264,3,0.545,2.857,0,1.098,3.892,2,4,NA,0.797,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.797,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.797,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.797,1,4
0.845,0.878,1.663,2.02,2.314,3,0.399,2.3,3,0.545,2.857,0,1.098,3.892,2,4,NA,0.797,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.811,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.811,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.811,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.811,1,4
0.845,0.878,1.341,2.02,2.314,3,0.399,1.883,3,0.545,2.857,0,1.098,3.892,2,4,NA,0.811,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.811,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.811,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.811,1,4
0.845,0.878,NA,2.02,2.314,3,0.399,NA,3,0.545,2.857,0,1.098,3.892,2,NA,NA,0.811,1,4
0.881,0.816,0.882,2.02,2.299,3,0.398,1.251,3,0.547,2.857,0,0.979,3.887,2,4,NA,0.804,1,4
0.881,0.816,NA,2.02,2.299,3,0.398,NA,3,0.547,2.857,0,0.979,3.887,2,NA,NA,0.804,1,4
0.881,0.816,NA,2.02,2.299,3,0.398,NA,3,0.547,2.857,0,0.979,3.887,2,NA,NA,0.804,1,4
0.863,0.875,NA,1.689,2.059,3.167,0.423,NA,3,0.594,2.887,0,0.847,4,2,NA,NA,0.791,1,4
0.862,0.875,NA,1.689,2.059,3.167,0.423,NA,3,0.594,2.887,0,0.847,4,2,NA,NA,0.791,1,4
0.862,0.875,1.311,1.689,2.059,3.167,0.423,1.775,3,0.594,2.887,0,0.847,4,2,4,NA,0.791,1,4
0.875,0.875,NA,1.497,1.934,3,0.454,NA,3,0.594,2.887,0,0.788,3.38,2,NA,NA,0.782,1,4
0.884,0.875,NA,1.526,1.753,3,0.469,NA,3,0.594,2.677,0,0.763,4,2,NA,NA,0.768,1,4
0.894,0.875,NA,1.635,1.753,2.8,0.469,NA,3,0.594,2.67,0,0.777,4,2,NA,NA,0.725,1,4
0.882,0.479,NA,1.608,1.753,2.75,0.469,NA,2,0.895,2.624,0,-0.064,4,2,NA,NA,0.676,1,4
NA,0.078,1.016,1.806,2.565,4,0.403,1.607,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,NA,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,1.029,1.806,2.565,4,0.403,1.597,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,1,1.806,2.565,4,0.403,1.577,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,3
NA,0.078,1.004,1.806,2.565,4,0.403,1.662,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,4
NA,0.078,1.004,1.806,2.565,4,0.403,1.662,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,0.995,1.806,2.565,4,0.403,1.781,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,1.032,1.806,2.565,4,0.403,1.641,4,0.902,1.515,1,-0.256,NA,0,3,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,0.992,1.806,2.565,4,0.403,1.564,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,1.035,1.806,2.565,4,0.403,1.774,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,1.027,1.806,2.565,4,0.403,1.691,4,0.902,1.515,1,-0.256,NA,0,4,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,1.002,1.806,2.565,4,0.403,1.648,4,0.902,1.515,1,-0.256,NA,0,3,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,NA,0.665,0,4
NA,0.078,0.987,1.806,2.565,4,0.403,1.729,4,0.902,1.515,1,-0.256,NA,0,4,0,0.665,NA,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,0,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,0,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,-0.256,NA,0,NA,0,0.665,0,4
NA,0.078,1.024,1.806,2.565,4,0.403,1.815,4,0.902,1.515,1,-0.256,NA,0,4,0,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,1.924,NA,0,NA,0,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.515,1,1.924,NA,0,NA,0,0.665,0,4
NA,0.078,0.994,1.806,2.565,4,0.403,1.631,4,0.902,1.754,1,1.924,NA,0,4,0,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.754,1,1.924,NA,0,NA,0,0.665,0,4
NA,0.078,NA,1.806,2.565,4,0.403,NA,4,0.902,1.754,1,1.924,NA,0,NA,0,0.665,0,4
NA,0.078,1.001,1.806,2.565,4,0.403,1.544,4,0.902,1.754,1,1.924,NA,0,4,0,0.665,0,4
